transaction_date,customer_id,region,product_category,units_sold,unit_price,revenue,high_value
2024-10-13,2950,West,Beauty,3.0,20,56.40191818754378,0
2024-06-01,2967,North,Sports,2.0,100,194.7712920607829,0
2023-09-22,2619,North,Beauty,3.0,100,263.8482367524598,0
2024-07-23,1857,West,Clothing,3.0,20,60.0,0
2023-04-26,1717,South,Clothing,10.0,60,637.5916948473285,0
2023-04-27,2996,West,Sports,16.0,20,334.442575036115,0
2023-09-20,1394,North,Home,16.0,40,605.195721514098,0
2023-04-24,2937,North,Home,1.0,40,37.65485477851902,0
2024-10-02,2126,Unknown,Electronics,14.0,150,2160.1431282196063,1
2024-12-24,1915,South,Home,19.0,20,372.1013312571868,0
2024-01-09,1195,West,Clothing,18.0,40,653.5765404610848,0
2024-08-22,2216,Unknown,Clothing,8.0,40,313.88621271586936,0
2023-08-28,1845,West,Clothing,11.0,60,648.3036281778558,0
2024-02-20,2065,West,Clothing,17.0,100,1724.5974524344017,1
2023-08-16,1179,North,Sports,2.0,20,31.984948364264422,0
2024-10-10,2148,West,Beauty,4.0,20,78.98439856359603,0
2023-12-29,1997,East,Beauty,19.0,40,703.316363711009,1
2024-09-26,1319,North,Clothing,9.0,100,914.6471869198846,1
2024-05-21,1908,Unknown,Home,12.0,100,1198.9726311751992,1
2024-01-07,1470,West,Electronics,12.0,150,1788.5500851434467,1
2023-01-28,1433,South,Clothing,17.0,150,2232.3543537781675,1
2024-01-11,2584,West,Home,8.0,60,482.1683714893959,0
2023-07-24,2677,West,Sports,6.0,60,313.35250500206286,0
2024-05-08,1917,East,Home,9.0,40,333.77124693006346,0
2024-01-03,2589,Unknown,Home,17.0,40,702.3578444027977,1
2024-03-25,1874,West,Clothing,16.0,100,1575.1876368270964,1
2024-07-09,2141,West,Beauty,14.0,60,838.8535108782006,1
2023-08-25,2389,South,Sports,3.0,100,345.33725555162243,0
2024-05-19,1840,North,Clothing,17.0,40,651.1813592862984,0
2024-10-21,2899,Unknown,Home,5.0,100,535.5081737233334,0
2024-02-05,1164,South,Beauty,9.0,20,199.8281711380898,0
2023-05-28,2901,Unknown,Clothing,17.0,40,671.7421853614862,0
2023-09-28,2396,North,Sports,15.0,150,2232.3543537781675,1
2023-01-17,2066,North,Sports,12.0,150,1840.7472696115208,1
2024-11-05,1797,Unknown,Clothing,17.0,20,333.9357546027936,0
2024-08-24,2942,North,Sports,7.0,40,302.8400263691562,0
2024-07-12,2584,North,Beauty,7.0,60,432.5206992663214,0
2023-10-12,1023,East,Home,10.0,20,285.1438449633984,0
2023-04-04,1271,West,Clothing,15.0,40,600.7628713877884,0
2023-11-24,2629,North,Clothing,5.0,60,322.581533046552,0
2024-10-31,2446,South,Clothing,17.0,100,1663.4156750267505,1
2024-01-04,1665,East,Clothing,9.0,20,164.7775897625072,0
2023-01-22,1606,Unknown,Sports,8.0,60,487.9840179230178,0
2023-12-08,2896,Unknown,Clothing,6.0,150,934.9177175282578,1
2023-11-14,2901,Unknown,Electronics,12.0,150,1791.021666838525,1
2023-06-29,1800,South,Electronics,18.0,40,689.09380122482,1
2023-07-11,1887,West,Sports,15.0,60,888.3414173690892,1
2023-04-21,1624,South,Sports,18.0,100,1793.2949321219946,1
2024-08-01,2345,North,Electronics,8.0,60,449.1926384039692,0
2023-03-03,2491,East,Home,16.0,150,2232.3543537781675,1
2024-06-02,1149,Unknown,Sports,1.0,40,56.003755472284965,0
2024-07-30,2525,North,Home,6.0,60,395.9767116381303,0
2023-02-14,2280,West,Sports,18.0,150,2232.3543537781675,1
2023-11-28,2456,North,Sports,16.0,100,1611.1606026718644,1
2023-03-18,1090,East,Home,8.0,150,1153.4402817103903,1
2024-05-07,1038,East,Clothing,10.0,20,203.62370018720048,0
2023-03-07,2804,South,Sports,17.0,100,1696.0304763378003,1
2023-09-12,1427,East,Clothing,16.0,20,306.745236404938,0
2024-12-11,2059,North,Clothing,8.0,150,1217.4162843964248,1
2024-06-19,1706,East,Clothing,12.0,100,1189.2754522183266,1
2024-03-29,1276,North,Electronics,16.0,20,354.4222113429175,0
2024-06-02,2993,East,Sports,6.0,100,584.3156732456682,0
2024-09-16,1290,West,Clothing,6.0,100,575.650961114113,0
2024-03-24,1436,North,Beauty,1.0,40,49.24554541820872,0
2023-04-09,1464,East,Beauty,3.0,20,61.524192554560855,0
2024-02-19,1001,South,Electronics,15.0,20,291.4853542832735,0
2023-01-08,2748,South,Sports,15.0,20,334.4106846229348,0
2024-03-12,1396,Unknown,Clothing,5.0,60,269.38385314202594,0
2023-06-03,1423,South,Clothing,17.0,100,1738.970899597144,1
2023-03-06,1291,West,Clothing,6.0,20,162.8865010614532,0
2024-11-19,1196,Unknown,Sports,12.0,40,526.9771155129887,0
2024-09-03,2560,North,Home,5.0,100,523.4056198222796,0
2023-11-11,2563,North,Sports,4.0,20,36.432941283230505,0
2024-08-12,2719,North,Home,5.0,40,216.6526780357688,0
2024-12-28,2451,East,Electronics,19.0,60,1113.7599244137105,1
2023-12-25,1529,North,Electronics,7.0,60,420.0,0
2024-01-24,2695,West,Home,13.0,100,1307.158029843781,1
2023-08-03,2165,East,Sports,17.0,100,1733.7156173503502,1
2023-02-20,1303,East,Home,2.0,150,283.6407631156991,0
2024-09-28,2834,Unknown,Electronics,11.0,150,1665.2376190004534,1
2023-08-17,1746,Unknown,Sports,9.0,100,913.732721153624,1
2023-07-01,2958,West,Sports,17.0,150,2232.3543537781675,1
2024-05-30,2074,Unknown,Beauty,14.0,150,2092.864237792985,1
2023-01-27,1027,East,Home,15.0,20,313.198615335386,0
2023-10-03,1443,North,Sports,19.0,60,1157.47402023394,1
2024-08-17,2132,West,Clothing,13.0,150,1988.1532116903784,1
2023-05-14,1927,East,Beauty,17.0,150,2232.3543537781675,1
2024-03-27,1585,North,Home,11.0,20,257.5754276044487,0
2024-10-20,1982,Unknown,Sports,17.0,150,2232.3543537781675,1
2024-02-26,2543,South,Sports,10.0,60,630.8833400678272,0
2024-11-06,1474,West,Clothing,19.0,20,365.8083057788047,0
2023-10-10,2915,North,Clothing,3.0,60,172.76407176106107,0
2024-08-27,2747,East,Home,7.0,100,716.7906262795228,1
2024-09-28,1415,Unknown,Clothing,8.0,100,875.7307416854359,1
2023-08-26,2390,North,Home,2.0,20,40.0,0
2024-06-04,2091,North,Home,9.0,60,539.3257762786913,0
2023-01-18,1823,Unknown,Electronics,12.0,60,742.0585095542317,1
2023-07-11,1221,North,Clothing,16.0,40,609.0488773060407,0
2024-04-11,1054,North,Beauty,1.0,100,76.72242006174432,0
2023-01-26,2364,South,Beauty,7.0,40,318.6780841469672,0
2023-09-17,2039,Unknown,Clothing,4.0,40,177.2677438580296,0
2024-11-13,1727,North,Home,19.0,150,2232.3543537781675,1
2024-01-09,2670,Unknown,Clothing,7.0,40,248.0520567512379,0
2023-04-23,2528,South,Home,7.0,40,322.2457153566195,0
2023-06-22,1915,Unknown,Sports,5.0,60,288.3311614981542,0
2024-11-18,1366,Unknown,Beauty,9.0,20,169.478241241688,0
2023-04-10,1208,South,Clothing,11.0,20,198.4164553285281,0
2023-05-11,1239,North,Sports,8.0,150,1251.6303906802689,1
2024-12-13,2603,South,Clothing,9.0,60,529.8205512569157,0
2024-06-21,2551,Unknown,Beauty,12.0,150,1834.4741704073613,1
2023-06-10,2195,South,Clothing,4.0,40,151.3960905530604,0
2024-07-29,1882,North,Electronics,17.0,20,391.438356077321,0
2023-11-29,1578,East,Clothing,6.0,40,274.6808579086484,0
2023-04-16,2403,Unknown,Clothing,8.0,20,135.65423485126246,0
2023-07-29,1861,North,Clothing,5.0,20,81.5246110948097,0
2024-01-10,1842,West,Clothing,18.0,100,1799.8629501272892,1
2023-03-31,2954,South,Clothing,11.0,150,1647.391298215858,1
2023-03-02,1231,North,Beauty,4.0,40,216.10187893675905,0
2023-12-29,2458,West,Electronics,15.0,20,277.8863196100315,0
2023-07-14,1780,South,Home,18.0,40,748.2809585366864,1
2024-08-18,2450,North,Electronics,15.0,60,921.3243628268436,1
2023-06-29,2262,South,Clothing,15.0,150,2231.6607142709813,1
2023-08-15,2352,North,Home,14.0,60,888.2301971064727,1
2024-08-06,1442,East,Home,2.0,20,26.96789574692401,0
2023-11-28,2580,Unknown,Sports,12.0,20,238.0863012942521,0
2024-10-29,1572,Unknown,Clothing,19.0,40,792.9635366076318,1
2024-05-22,1175,West,Electronics,12.0,60,700.9535029309028,1
2023-01-31,1732,South,Clothing,16.0,150,2232.3543537781675,1
2024-11-24,1302,North,Home,5.0,40,211.3589388850414,0
2024-01-29,1632,East,Clothing,17.0,100,1716.0529984740583,1
2023-03-19,2376,North,Electronics,7.0,100,665.7598113640981,0
2024-09-15,1789,North,Beauty,17.0,150,2232.3543537781675,1
2023-01-06,2720,West,Sports,14.0,40,586.6869502456966,0
2023-02-22,1579,West,Beauty,8.0,20,199.5747539563788,0
2023-08-05,2621,East,Beauty,15.0,40,562.9580769779371,0
2023-06-06,1228,South,Home,17.0,150,2232.3543537781675,1
2024-03-01,1913,East,Clothing,2.0,100,233.6478254241272,0
2024-10-08,2287,Unknown,Beauty,15.0,100,1512.4694771651436,1
2023-01-13,2272,North,Home,10.0,60,587.6800595824075,0
2023-05-20,2543,North,Clothing,17.0,40,696.239702876544,1
2023-11-20,1584,North,Sports,10.0,150,1546.1719122933432,1
2024-02-22,2553,North,Beauty,19.0,150,2232.3543537781675,1
2024-10-24,1895,East,Clothing,12.0,100,1211.371963576528,1
2024-10-18,2492,North,Clothing,4.0,100,375.4930497274357,0
2024-06-20,1442,Unknown,Sports,16.0,60,972.3114902680107,1
2024-05-25,2466,Unknown,Beauty,11.0,40,420.57557980395353,0
2024-05-16,1082,North,Electronics,16.0,60,969.9823980398404,1
2023-09-19,1383,South,Home,11.0,20,222.85140728353585,0
2023-03-16,2222,West,Home,14.0,100,1399.870034933479,1
2023-07-11,1125,North,Electronics,13.0,60,807.3624935219693,1
2023-07-04,1323,West,Sports,2.0,60,132.77858207394587,0
2024-11-23,2431,West,Clothing,16.0,20,344.49393629895945,0
2023-03-20,2443,South,Electronics,19.0,100,1901.189449185381,1
2023-07-16,1585,West,Clothing,14.0,150,2107.910238466154,1
2023-04-29,1205,Unknown,Clothing,16.0,20,318.9802033172942,0
2024-01-16,1974,North,Sports,11.0,40,449.1743708517606,0
2023-02-25,2589,North,Sports,17.0,20,334.045762934772,0
2024-07-04,2676,North,Beauty,19.0,100,1892.9082990841143,1
2024-08-28,2687,West,Clothing,13.0,150,1931.8878841792275,1
2023-08-12,1564,Unknown,Clothing,9.0,150,1345.8187129048772,1
2024-02-20,1762,South,Electronics,14.0,60,808.3672794467296,1
2024-01-22,2277,East,Beauty,3.0,40,112.33907953187402,0
2024-10-19,2772,East,Beauty,18.0,60,1086.0855125422618,1
2024-12-23,2747,Unknown,Electronics,6.0,100,614.8324571472527,0
2024-02-22,1863,North,Clothing,19.0,40,815.2753035811869,1
2023-04-28,2378,South,Home,10.0,150,1498.1420044516342,1
2023-08-02,2808,West,Sports,14.0,40,542.8898374522487,0
2024-09-19,1515,South,Electronics,9.0,150,1361.2185184940793,1
2024-08-06,2554,North,Clothing,7.0,60,416.9883590070775,0
2024-10-22,1125,South,Clothing,18.0,20,319.6528849459554,0
2023-12-25,1811,Unknown,Beauty,17.0,100,1703.150533687404,1
2024-12-05,2394,East,Clothing,9.0,100,893.5860171986981,1
2024-01-30,1630,West,Beauty,6.0,40,240.0,0
2023-05-03,2075,North,Clothing,2.0,40,103.6830104143747,0
2023-07-02,1185,Unknown,Clothing,1.0,100,53.62425580506613,0
2024-07-24,2634,East,Home,5.0,60,308.16498409242223,0
2023-09-30,1240,North,Electronics,15.0,40,610.7919822231164,0
2023-09-11,1195,Unknown,Electronics,17.0,150,2232.3543537781675,1
2023-04-09,1233,North,Clothing,2.0,150,309.3324617716091,0
2024-08-21,2652,North,Home,3.0,100,331.686812718759,0
2024-12-28,2112,South,Home,13.0,40,520.0365844462887,0
2023-12-01,1713,North,Clothing,13.0,40,515.8612275991105,0
2024-10-02,1341,North,Electronics,16.0,20,348.4576384321704,0
2024-05-02,2245,East,Beauty,17.0,60,1026.3201959598966,1
2024-05-20,1006,South,Clothing,15.0,20,341.62049615265755,0
2024-06-27,2344,North,Sports,15.0,20,330.8650481894199,0
2024-10-26,1482,East,Clothing,11.0,60,626.9887752597364,0
2023-12-19,1179,North,Home,17.0,40,689.7773590988314,1
2023-01-01,2112,Unknown,Home,4.0,60,278.0025671013007,0
2024-05-04,2206,East,Electronics,4.0,60,240.38386205815223,0
2023-03-09,1851,South,Clothing,9.0,150,1396.8631855275912,1
2023-03-20,2823,West,Clothing,6.0,20,160.85019148576296,0
2023-07-12,2038,Unknown,Clothing,11.0,100,1115.4154735124594,1
2024-06-05,2243,West,Clothing,15.0,20,354.9794782947193,0
2024-06-01,1191,Unknown,Clothing,14.0,60,844.5604008429036,1
2023-07-21,2738,South,Beauty,6.0,20,95.77788029631742,0
2024-06-29,1973,North,Clothing,15.0,150,2232.3543537781675,1
2024-04-27,2834,South,Clothing,1.0,60,80.67331616394763,0
2024-01-08,2301,East,Electronics,2.0,150,311.28018542901896,0
2024-08-26,1962,East,Clothing,17.0,150,2232.3543537781675,1
2024-09-27,2270,North,Home,18.0,60,1082.0069859334603,1
2023-05-03,2406,South,Home,9.0,150,1334.1400083645049,1
2024-07-03,1071,South,Electronics,6.0,150,920.4168656265238,1
2023-03-20,1927,East,Clothing,18.0,150,2232.3543537781675,1
2023-12-11,2901,East,Home,2.0,20,85.66657496022154,0
2023-12-04,1194,North,Sports,4.0,40,148.70277023075104,0
2024-07-20,1165,North,Electronics,11.0,40,437.21222620352944,0
2023-04-15,1391,East,Beauty,8.0,60,494.1405246549589,0
2023-04-20,2152,South,Beauty,16.0,150,2232.3543537781675,1
2024-01-09,2663,Unknown,Sports,16.0,40,628.7521184000935,0
2023-09-27,2224,West,Home,1.0,20,28.748267083238023,0
2023-11-02,2390,North,Clothing,8.0,150,1190.9246121668457,1
2023-02-12,2970,West,Sports,16.0,20,341.0156254950284,0
2023-02-08,1957,South,Sports,7.0,40,286.50610461160664,0
2023-01-01,1105,West,Beauty,11.0,40,405.5071404074719,0
2024-01-13,1785,North,Clothing,3.0,40,131.9644881196682,0
2024-05-17,1657,North,Clothing,16.0,20,351.3732875359529,0
2024-08-16,2765,South,Home,6.0,20,100.582232039474,0
2023-07-27,2193,West,Clothing,2.0,40,113.40279347378971,0
2024-02-09,2015,Unknown,Sports,6.0,100,560.2240496110963,0
2023-10-04,2910,West,Clothing,1.0,100,113.92121027247228,0
2024-01-31,2589,Unknown,Clothing,2.0,60,139.12151547545523,0
2024-05-18,2574,West,Home,3.0,100,266.74769841324206,0
2024-05-26,2824,West,Home,2.0,20,11.772851564696854,0
2023-11-21,1891,North,Sports,14.0,150,2078.9975242036926,1
2023-01-10,2732,North,Home,13.0,150,1887.2998773821637,1
2023-08-01,2641,West,Clothing,3.0,60,194.5860213038966,0
2024-06-22,2674,East,Sports,5.0,100,500.0,0
2023-11-04,2387,East,Clothing,6.0,100,600.0,0
2024-11-09,2516,West,Home,8.0,40,321.2763282993105,0
2023-10-16,1006,Unknown,Clothing,2.0,150,283.1355250242368,0
2024-03-14,1042,Unknown,Beauty,1.0,100,124.3857355615854,0
2024-05-30,1317,South,Clothing,15.0,40,614.5522846813786,0
2023-02-22,2251,South,Beauty,14.0,20,232.80367591993385,0
2023-11-07,1795,North,Electronics,15.0,150,2232.3543537781675,1
2024-12-13,1113,North,Beauty,12.0,100,1200.2565919793217,1
2024-01-02,1726,Unknown,Clothing,13.0,150,1925.1172915963623,1
2023-04-25,1040,Unknown,Sports,12.0,60,694.0365479040688,1
2023-06-10,2948,Unknown,Clothing,16.0,60,973.314598222106,1
2023-03-18,1269,East,Beauty,9.0,60,526.111353590926,0
2023-07-23,1008,North,Clothing,6.0,40,260.3658950756693,0
2024-05-16,1065,North,Home,4.0,20,76.40187075086831,0
2024-06-06,1601,West,Clothing,4.0,150,596.7201783231852,0
2023-09-24,1675,West,Beauty,8.0,150,1207.494115647006,1
2023-07-14,2782,West,Sports,5.0,20,136.9081308542422,0
2024-09-21,2264,South,Beauty,11.0,100,1125.311429219136,1
2023-01-31,2313,Unknown,Home,11.0,40,459.7994467024483,0
2024-05-09,1016,Unknown,Sports,17.0,20,365.2732821027964,0
2023-03-31,2835,North,Sports,11.0,150,1637.2098007490072,1
2024-04-28,1341,South,Clothing,19.0,20,358.6793334145325,0
2024-06-10,1371,East,Clothing,17.0,40,701.4093859380054,1
2024-06-23,2764,North,Beauty,10.0,150,1515.1128340882176,1
2024-09-13,1955,North,Home,11.0,20,189.1891716239433,0
2023-09-17,2457,Unknown,Electronics,6.0,150,884.6844076618029,1
2023-05-23,1900,East,Clothing,11.0,100,1127.358452010756,1
2024-12-25,1689,East,Clothing,1.0,60,46.65747839920384,0
2024-09-22,2019,West,Beauty,11.0,20,240.5812879659245,0
2024-09-11,1543,Unknown,Clothing,9.0,100,925.5604899495024,1
2023-06-27,1884,North,Sports,11.0,150,1648.4979630124124,1
2023-03-10,2497,Unknown,Sports,13.0,20,281.95537737322223,0
2023-08-02,2536,West,Clothing,1.0,40,46.16995704621184,0
2023-03-13,2563,North,Clothing,1.0,100,116.00262699908328,0
2024-01-19,2225,West,Beauty,13.0,40,520.8328212094855,0
2024-07-13,2286,West,Clothing,17.0,40,615.3667864048928,0
2024-01-30,2726,North,Clothing,17.0,60,1054.8195257696152,1
2023-03-08,2771,South,Home,14.0,150,2140.410574331905,1
2023-09-26,2737,North,Clothing,8.0,20,149.88709484874806,0
2024-04-30,2395,South,Clothing,10.0,150,1360.835381887519,1
2024-02-12,2715,East,Clothing,15.0,150,2232.3543537781675,1
2024-02-18,2616,West,Sports,13.0,60,745.0214133488394,1
2023-05-05,2930,Unknown,Home,9.0,60,544.0745254368576,0
2023-11-16,1050,West,Clothing,13.0,20,237.4977983125794,0
2023-11-21,2255,North,Sports,16.0,100,1576.4486197033468,1
2024-04-06,1844,South,Home,7.0,20,98.0430030101332,0
2023-07-07,1830,North,Sports,18.0,20,345.5417474346136,0
2023-09-11,1595,East,Beauty,7.0,40,263.5700532475587,0
2024-09-10,1334,West,Home,11.0,60,621.7333636727083,0
2023-12-18,1374,South,Beauty,5.0,20,110.42347123348132,0
2023-06-16,1042,South,Electronics,5.0,20,71.36789682898396,0
2024-11-06,1951,North,Clothing,13.0,150,1919.7985759983808,1
2023-08-06,1048,North,Beauty,17.0,40,674.4799308542248,0
2023-10-24,1313,South,Electronics,7.0,20,90.87872882393,0
2023-04-30,2338,Unknown,Clothing,15.0,20,287.1534372021128,0
2023-12-02,2418,North,Electronics,17.0,60,999.8055117283136,1
2023-07-09,2612,East,Clothing,15.0,40,616.3413566366715,0
2023-06-05,2254,West,Electronics,5.0,150,726.3443032016262,1
2024-12-12,2975,South,Clothing,3.0,150,464.0328986893181,0
2023-07-25,1394,East,Clothing,13.0,20,236.13267943207927,0
2024-08-01,1432,East,Sports,10.0,60,626.0180838193417,0
2024-02-19,2511,South,Clothing,14.0,60,871.7666163810941,1
2023-11-04,2604,North,Clothing,5.0,40,230.16404789329823,0
2024-06-09,1444,South,Home,14.0,100,1383.5066654766938,1
2024-05-21,2186,North,Clothing,6.0,60,368.6454518992862,0
2023-05-09,2523,North,Clothing,2.0,40,77.16587380673252,0
2024-06-24,1076,North,Sports,11.0,40,442.86939144412,0
2024-07-28,2577,Unknown,Electronics,11.0,60,718.2549771816641,1
2024-01-10,1361,South,Clothing,16.0,60,928.9954287635647,1
2023-02-24,1242,East,Sports,12.0,100,1185.4793426737417,1
2023-05-11,1257,South,Electronics,18.0,150,2232.3543537781675,1
2023-07-16,2968,North,Sports,6.0,100,590.4554398269635,0
2023-11-26,2447,West,Clothing,8.0,60,517.0836424841534,0
2024-03-14,2595,North,Sports,12.0,20,217.878635619775,0
2023-08-24,2517,Unknown,Clothing,12.0,20,228.37153663292293,0
2023-07-16,2476,Unknown,Beauty,17.0,60,1001.280781262858,1
2024-10-03,1766,South,Home,7.0,20,130.555133001342,0
2024-11-09,2185,South,Clothing,19.0,100,1855.617172258955,1
2023-06-20,2836,North,Home,19.0,40,767.0861810249287,1
2023-12-14,1425,Unknown,Home,1.0,150,160.61687143485517,0
2024-06-03,2238,Unknown,Sports,18.0,150,2232.3543537781675,1
2024-02-18,2347,East,Clothing,12.0,40,496.0028723108724,0
2024-03-08,2922,Unknown,Beauty,11.0,20,220.0,0
2023-12-27,1818,Unknown,Electronics,13.0,150,1947.854555978008,1
2024-12-31,2813,East,Sports,6.0,20,73.31205738071499,0
2023-01-28,1705,West,Clothing,17.0,100,1699.7421722504075,1
2023-11-20,1139,North,Home,17.0,20,310.2480697734372,0
2023-12-08,1712,Unknown,Beauty,5.0,60,302.37734376120414,0
2023-09-22,2245,East,Clothing,5.0,150,756.9386235851842,1
2023-05-10,2976,Unknown,Clothing,14.0,60,855.8700209716724,1
2024-06-13,1454,Unknown,Clothing,6.0,100,604.9527714546924,0
2024-11-04,2089,North,Beauty,18.0,20,331.0426771599587,0
2023-02-28,2405,North,Clothing,8.0,40,314.6070215499025,0
2023-06-01,2686,East,Electronics,8.0,150,1198.7485416816576,1
2024-11-14,2342,North,Clothing,6.0,150,900.786365158962,1
2024-10-26,1910,South,Home,18.0,40,677.6272996913711,0
2024-11-13,1887,North,Clothing,4.0,20,72.26839297475246,0
2024-05-14,2818,South,Home,4.0,60,250.57967611731243,0
2023-11-25,1290,Unknown,Clothing,5.0,20,69.92904151284776,0
2023-12-05,1915,West,Beauty,7.0,100,678.28743228371,0
2024-12-24,1270,Unknown,Electronics,10.0,100,995.7163522731356,1
2024-01-20,2369,North,Clothing,9.0,100,945.6301232264808,1
2023-03-28,2526,North,Electronics,8.0,60,435.7497897724824,0
2023-10-20,2776,South,Clothing,16.0,100,1557.1795943849124,1
2023-04-03,2493,Unknown,Clothing,13.0,150,1971.2867966049316,1
2023-01-17,1627,West,Electronics,15.0,60,926.3642093527936,1
2024-06-26,2811,North,Clothing,2.0,20,79.76742071871985,0
2023-04-21,1369,South,Clothing,12.0,60,727.7762196568024,1
2024-02-12,1061,North,Clothing,19.0,60,1178.1601940681298,1
2024-03-01,1775,North,Clothing,12.0,20,275.56522729840765,0
2024-06-03,2902,North,Beauty,18.0,60,1063.1656202781555,1
2023-09-30,1965,North,Clothing,16.0,20,330.5390191487378,0
2024-05-23,1511,North,Electronics,13.0,150,1962.9012379069952,1
